evidence_label,evidence,claim
SUPPORTS,"In ordinary usage, skepticism (US) or scepticism (UK) (Greek: 'σκέπτομαι' skeptomai, to search, to think about or look for; see also spelling differences) can refer to: an attitude of doubt or a disposition to incredulity either in general or toward a particular object; the doctrine that true knowledge or some particular knowledge is uncertain; the method of suspended judgment, systematic doubt, or criticism that is characteristic of skeptics (Merriam–Webster).",Royal Society embraces skepticism
NOT_ENOUGH_INFO,"On Mars, heat from the impact melts ice in the ground.",The melting in the polar ice caps and in high altitude plains can lead to the dangerous release of methane gas
NOT_ENOUGH_INFO,His findings appeared to contradict global warming — the global temperature had been generally rising since the 70s.,"""Britain's big freeze is the start of a worldwide trend towards colder weather that seriously challenges global warming theories, eminent scientists claimed yesterday."
NOT_ENOUGH_INFO,"Polar regions receive less intense solar radiation than the other parts of Earth because the sun's energy arrives at an oblique angle, spreading over a larger area, and also travels a longer distance through the Earth's atmosphere in which it may be absorbed, scattered or reflected, which is the same thing that causes winters to be colder than the rest of the year in temperate areas.",Other parts of the earth got colder when Greenland got warmer.
REFUTES,"7–10 ""There is now convincing evidence that since the industrial revolution, human activities, resulting in increasing concentrations of greenhouse gases have become a major agent of climate change.","Human-produced carbon might be one of the factors [of climate change], but there’s simply no evidence that it is a significant one."
NOT_ENOUGH_INFO,"The effects of global warming in the Arctic, or climate change in the Arctic include rising air and water temperatures, loss of sea ice, and melting of the Greenland ice sheet with a related cold temperature anomaly, observed since the 1970s.",The melting in the polar ice caps and in high altitude plains can lead to the dangerous release of methane gas
NOT_ENOUGH_INFO,"Excluding water vapor, about half of landfill gas is methane and most of the rest is carbon dioxide, with small amounts of nitrogen, oxygen, and hydrogen, and variable trace amounts of hydrogen sulfide and siloxanes.",If Senator Wong was really serious about her  science she would stop breathing because you inhale air that's got 385  parts per million carbon dioxide in it
NOT_ENOUGH_INFO,"These emissions include CO 2 from fossil fuel use and from land use, as well as emissions of methane, nitrous oxide and other greenhouse gases covered by the Kyoto Protocol.",CO2 constitutes 80% of the non-condensing greenhouse gas forcing.
SUPPORTS,"Their ultimate extinction coincides with Heinrich event 4, a period of intense cold and dry climate causing their preferred forest landscape to give way to steppeland, and future Heinrich events are also associated with massive cultural turnovers where European human populations collapsed.",Humans have been through climate changes before- but mostly cold ones and
NOT_ENOUGH_INFO,A large and persistent carbon sink in the world's forests.,"“We almost take forests as a given but we lose forest every year, which means we are diminishing them as a carbon sink."
REFUTES,"Compared to the previous report, the lower bounds for the sensitivity of the climate system to emissions were slightly lowered, though the projections for global mean temperature rise (compared to pre-industrial levels) by 2100 exceeded 1.5 °C in all scenarios.",Latest IPCC Reports (AR5) have shown global mean temperature forecasts from the 2005 IPCC report exceeded actual readings.
NOT_ENOUGH_INFO,"The slower pace of warming can be attributed to a combination of natural fluctuations, reduced solar activity, and increased volcanic activity.",Geologists say that humans are now pumping the gas into the air much faster than nature has ever done.
NOT_ENOUGH_INFO,Another line of evidence for the warming not being due to the Sun is how temperature changes differ at different levels in the Earth's atmosphere.,"""NASA satellite data from the years 2000 through 2011 show the Earth's atmosphere is allowing far more heat to be released into space than alarmist computer models have predicted, reports a new study in the peer-reviewed science journal Remote Sensing."
REFUTES,"When the volcano sinks back down into the sea, the coral continues to grow, keeping the reef at or above water level.","Thousands of coral atolls have ""drowned"" when unable to grow fast enough to survive at sea level."
NOT_ENOUGH_INFO,The current scientific consensus on climate change is that the Earth underwent global warming throughout the 20th century and continues to warm.,"In no way, shape, or form are humans warming or cooling the planet."
NOT_ENOUGH_INFO,"Concentrations of CO 2 in the atmosphere were as high as 4,000 parts per million (ppm, on a molar basis) during the Cambrian period about 500 million years ago to as low as 180 ppm during the Quaternary glaciation of the last two million years.","Consequently, CO2 levels at around 1,000 to 2,300 ppm were actually low enough to promote glaciation in the southern continent of Gondwana."
SUPPORTS,"It is likely that anthropogenic (i.e., human-induced) warming, such as that due to elevated greenhouse gas levels, has had a discernible influence on many physical and biological systems.","It is clear, then, that greening is emerging as a factor with the potential to blunt some of the worst impacts of human greenhouse gas emissions."
