text,label
"Sending our best wishes to our sister convention @UNFCCC for a successful #COP25 climate conference.

#ClimateChange and #biodiversity loss are inseparable emergencies. We can’t fix one without the other.

#NatureBasedSolutions #RioConventions https://t.co/RMzBcrCvnt",Favor
"@senatorbraun , climate change is a priority issue for me and I'm a big fan of the Energy Innovation and Carbon Dividend Act in the U.S. House of Representatives. #PriceOnPollution https://t.co/Xsrkb0gBN8",Favor
"43] Stories/Interviews ~ 2017

[Harold] Wanless sums up the future of his beloved home Miami by saying, “I don’t know how it’s going to happen, but it’s over.”

#ClimateChange #ClimateCrisis #ClimateEmergency #sealevelrise #5300climate  https://t.co/GBV66wmrOE",Favor
"A climate change demonstration is scheduled in Madrid on Friday, 13 December. A heightened security presence and localized transportation disruptions are likely. https://t.co/g3OQewSoVs
Sign up to receive real-time alerts for your next destination.⁠
https://t.co/EHR4OAOgfp  https://t.co/frCr4rzzyx",Favor
"Ditto. #Whitchurch brilliant for charity shops. Also got a Christmas jumper @severnhospice shop, a first edition book @NightingalesHHS shop and supported local traders and #craft workers at the #Christmas fair. #supportlocal #ClimateChange #Recycle. https://t.co/gDylZbLPUo https://t.co/Uuz4VQVjyE",Favor
@donsshaun @martinrev21 Climate change multiplies the threat created by fire. Substantially. And there are hundreds of fires burning now; nowhere near that many were lit by arsonists. https://t.co/V5l2qb1h8M,Favor
"@LordofWentworth @AustralianLabor And don't forget the 14% unemployment rate in Outback Queensland, caused by the drought, which is made worse by climate change, which is caused by burning so much coal from Queensland. https://t.co/nnnLSgyDxP",Favor
"4 ways farmers can adapt to #climatechange and generate income?

🐐Integrate crop-livestock-forestry systems
🌿Rehabilitate degraded pastures
🌱Plant #agroforestry systems
🌳Pursue sustainable forestry

Learn more: https://t.co/KJJpWaRd5W https://t.co/b5SOtro7gn",Favor
"📢New Account Feature: We’ll make your driving carbon neutral to help stop climate change. You buy gas with your debit card. We automatically calculate and neutralize the carbon emissions. 🌲

Activate Aspiration’s Planet Protection today. #CarbonNeutral https://t.co/5jXKynolEG",Favor
"@realDonaldTrump #GretaThunberg wants to save the planet with bird-choppers/land-intensive monstrosities backed up by coal/oil/gas to compensate intermittencies, or expensive dirty toxic batteries.
With Eco-nuts as friends, Nature doesn't need enemies
#climate #ClimateChange #ClimateCrisis #cop25 https://t.co/3NLLaqHEWk",Favor
Daniel Climate Change Isn’t Real #OKBoomerMovies,Against
"@FightDaPower This Conservative is proud of her standing for something. 
But, whAt about her studies? Why isn't she in school? Where she could be learning WHAT can actually be done, rather than just travelling around missing school, in the name of climate
change. 
Again, I'm happy for her.",Ambiguous
@Larryputt No. We don’t watch The View.  That chit will give you a heart attack. And I’d never know if AOC was right about climate change.  😆😂🤣😂😆👍,Favor
"AND..... 

What about climate change, carbon footprint and rising sea levels? 🤔 https://t.co/X8gVzrnqGZ",Favor
"@SAP_Retail : SAP takes part in combating #climatechange 🌎 by adding a new global marketplace to the @SAPAriba Network, enabling more sustainable business for fashion brands https://t.co/mrzxYoFOT7 https://t.co/tKRZhMZ79S",Favor
@LaTrioli @australian Now is clearly NOT the time to talk  about climate change 😳,Against
"By 2050, 1 in 45 people will be displaced by climate change. 

The @sunrisenashtn climate march fights for the voiceless.",Favor
@bushplato Did the winds of climate change suck the cigarette from his grasp?,Ambiguous
Helping your #kids understand about their food is an essential part of #educating them! https://t.co/62RcYArLE7 #education #homeeducation #meatathreattoourplanet #homeschooling #environment #ClimateChange,Ambiguous
"2/10 --  As many successful authors, such as Atwood, Boyle, Ghosh, Le Guin, Millet, Mitchell, and Leslie Marmon Silko, have contributed to promulgating the topics of climate change and global warming into the public eye, Cli-Fi has gained prominence as more than a fringe genre.",Favor
"Bullshit it will continue to be #coal #coal #coal from #LNP &amp; @scottmorrisonmp
Is this the spark Scott Morrison needs to act on climate change? https://t.co/fYuhytLTTG via @ABCNews",Favor
"Good morning #Team Green ☕🤗💚. As we reflect back on the year, my eternal gratitude for all work and commitment shown by all. 
Grateful to have met amazing people.
Grateful for growth and bracing all the 2020 has in store.
Here's to the doers 👏🌍
#Team  Green 
#climateaction https://t.co/WCgIiwoWJJ",Favor
"@DanieTreg Yes. The NSW one. He got me hopping mad w/ his using the NSW fires as political mileage. People are risking life &amp; limb to save people, buildings &amp; animals. &amp; he's pontificating on climate change in a shiny suit from his office. It's not just me who's cranky.",Favor
"@Rolo_Tamasi @jimjamieson @GeraldKutney Again. You deny climate change is human-made, you're a climate change denier.",Favor
Associate Structural Engineer https://t.co/ZoRU4wSech #jobs #climatechange,Ambiguous
The impact of high ambient temperatures on delivery timing and gestational lengths in ⁦@NatureClimate⁩ great work by ⁦@alanbarreca⁩ + team ⁦@UCLA⁩ on the interaction of #ClimateChange and #obstetrics⁩ -sad truths in resilient women https://t.co/QwUgsiFdBl,Favor
"https://t.co/lTLf20BFwX we work with local #takeaways &amp; #restaurants who wants to STOP the #environmental damage their deliveries are making every day and night using #deliveroo, #ubereats &amp; #justeat.

@BBCBreaking #bhafc #climatechange #eat #bbcweather @foodandwine @EatBrighton https://t.co/nTgj8JsCFW",Favor
"And what are #Australian politicians doing about it giving more licences to #coal mines #fracking in the Northern Territory destroying native forests in #Queensland we need action and we need it now  #ExtinctionRebellion #ClimateChange #auspol
https://t.co/xiy6M6T9SL",Favor
John McDonnell has a masters in economics the tories and the snp are failing us  all of us please unite against austerity forget borders climate change doesn’t recognise them https://t.co/VBcVL7sQII,Favor
"https://t.co/hUMgVy7ray #ClimateChange could wipe $2.3 trillion off global stocks. But investment opportunities might emerge with meaningful adaptation strategies, little of which, IMHO, we've seen so far. #GlobalWarming https://t.co/HtdvnUuZbV",Ambiguous
"I'm watching ""My Love is One TELL THEM!"" https://t.co/JrhoZ1R1B2 @vimeo on demand. 

What are you watching?

#Movies #Movie #MovieLover #books #BookstoFilm #Adaptation #Film #FilmTwitter #supernatural #Climate #ClimateChange #Divine #DivineWill https://t.co/SRL2sSkoMh",Ambiguous
"While wealthy states refuse to provide finance to #lossanddamage and #ClimateAction, US$25.6 billion was raised to support continued fossil fuel extraction https://t.co/tbsys0G2PH",Favor
See how climate change has impacted the world since your childhood - ABC News (Australian Broadcasting Corporation) ⁦@AlanKohler⁩  ⁦@NoelWhittaker⁩ ⁦@EVERALDATLARGE⁩  https://t.co/2uYiJaZuBi,Favor
"Just planted more trees @ my Rancho. Working hard to get 10,000 trees in to help with Global warming. https://t.co/YI0gWlPxwH",Favor
"@MrDeltaHotel @scottcheetham Perfect world, Tory's lose seats in all across the UK, and labour, snp, lib dem and greens gain.
It's being advertised as the Brexit election but really it's the climate change election ! #VoteLabourActually #JeremyCorbyn4PM #GeneralElection2019",Favor
burnin n’ itchin: climate change edition #lovelypeaches #memes #meme #funny #laughter #ClimateChange #laugh #memesdaily https://t.co/pa8AZnRSbt,Ambiguous
"Recent research shows that the volume of volcanic CO2 currently being emitted into Earth’s atmosphere is far greater than previously calculated, challenging the validity of the man-made global warming theory. @miljopartiet #klimar #svpol 
https://t.co/jMsw7g6cXw",Against
"Seriously, how does humanity impact the weather to FREEZE in place #ClimateChange? This is a serious question since it was God who created the climate. We are about to enter a mini ice age, but since we can’t control sunspots or other solar cycles that affect earth’s climate, https://t.co/Oq64G3RtY1",Against
"@Stop_Trump20 Ok, here’s the thing...

I spoke to Mother Nature and she said she’ll bring human pregnacy to an even 6 months ***IF*** the #OrangeBuffoon acts on #ClimateChange

So, I guess it’s a flat : « ‘S Not Gonna Happen »

Sorry ladies : 9 months it shall remain...",Favor
"Send a message to the global community about climate change. If Trump won’t step up, the American people will step up in 2020 so we can re-enter the Paris Agreement. Join me and @MikeLevinCA in making that promise today: https://t.co/LyLg1EGR5l",Favor
The #WaterWars that Defined the American West Are Heading East; Urban growth and surge in irrigation fuel fight between Georgia and Florida; soybeans or oysters? https://t.co/9mEiaCZAvR #drought #ClimateCrisis #population #watercrisis #climatechange,Favor
"I'm very skeptical of climate change being what pwns Human Civilization.

Like Gene Roddenberry aptly noted, the Roman Empire collapsed and set back civilization by a 1000 years very well on its own, no cataclysmic event required.",Favor
"Increasing natural disasters, agriculture ruined, learn more global warming effects here: https://t.co/HtHxzkpWtq",Favor
It is a little disturbing to me how many of my #agtwitter friends reliably refer to old farmers almanac for weather predictions but do not accept #ClimateChange science because they are “skeptics”,Favor
Prince William holds climate change talks with Bill Gates and Hillary Clinton | Daily Mail Online https://t.co/zfWJ8Bny9W,Favor
"As awareness of climate change grows, one thing has become exceedingly clear: Using energy generated by renewable sources is crucial to reducing harmful greenhouse-gas emissions. #RenewableEnergy #ClimateChange https://t.co/Kae8KhMuuW https://t.co/TwTUaZldTh",Favor
"With every word he says Johnson reveals his distain,ignorance  and callous indifference towards #ClimateChange #waspiwomen #NHS #childpoverty #foodbanks #GetBrexitGone #GetJohnsonGone https://t.co/2wUqy6zjZ8",Favor
Skeptics win on fires: ABC quietly flips — suddenly it’s fire management not climate change to blame « JoNova https://t.co/vNXP5rHpld #auspol,Ambiguous
